X	Y	Elevation
97	11	0.12
98	11	0.12
99	11	0.12
100	11	0.12
101	11	0.12
102	11	0.12
103	11	0.12
104	11	0.12
105	11	0.12
106	11	0.12
107	11	0.12
108	11	0.12
109	11	0.12
110	11	0.12
111	11	0.12
112	11	0.12
113	11	0.12
114	11	0.12
115	11	0.12
116	11	0.12
117	11	0.12
118	11	0.12
119	11	0.12
120	11	0.12
121	11	0.12
122	11	0.12
123	11	0.12
124	11	0.12
125	11	0.12
126	11	0.12
127	11	0.12
128	11	0.12
129	11	0.12
130	11	0.12
131	11	0.12
132	11	0.12
133	11	0.12
134	11	0.12
135	11	0.12
136	11	0.12
137	11	0.12
138	11	0.12
139	11	0.12
140	11	0.12
141	11	0.12
142	11	0.12
143	11	0.12
144	11	0.12
145	11	0.12
146	11	0.12
147	11	0.12
148	11	0.12
149	11	0.12
0	12	0.13
1	12	0.13
2	12	0.13
3	12	0.13
4	12	0.13
5	12	0.13
6	12	0.13
7	12	0.13
8	12	0.13
9	12	0.13
10	12	0.13
11	12	0.13
12	12	0.13
13	12	0.13
14	12	0.13
15	12	0.13
16	12	0.13
17	12	0.13
18	12	0.13
19	12	0.13
20	12	0.13
21	12	0.13
22	12	0.13
23	12	0.13
24	12	0.13
25	12	0.13
26	12	0.13
27	12	0.13
28	12	0.13
29	12	0.13
30	12	0.13
31	12	0.13
32	12	0.13
33	12	0.13
34	12	0.13
35	12	0.13
36	12	0.13
37	12	0.13
38	12	0.13
39	12	0.13
40	12	0.13
41	12	0.13
42	12	0.13
43	12	0.13
44	12	0.13
45	12	0.13
46	12	0.13
47	12	0.13
48	12	0.13
49	12	0.13
50	12	0.13
51	12	0.13
52	12	0.13
53	12	0.13
54	12	0.13
55	12	0.13
56	12	0.13
57	12	0.13
58	12	0.13
59	12	0.13
60	12	0.13
61	12	0.13
62	12	0.13
63	12	0.13
64	12	0.13
65	12	0.13
66	12	0.13
67	12	0.13
68	12	0.13
69	12	0.13
70	12	0.13
71	12	0.13
72	12	0.13
73	12	0.13
74	12	0.13
75	12	0.13
76	12	0.13
77	12	0.13
78	12	0.13
79	12	0.13
80	12	0.13
81	12	0.13
82	12	0.13
83	12	0.13
84	12	0.13
85	12	0.13
86	12	0.13
87	12	0.13
88	12	0.13
89	12	0.13
90	12	0.13
91	12	0.13
92	12	0.13
93	12	0.13
94	12	0.13
95	12	0.13
96	12	0.13
97	12	0.13
98	12	0.13
99	12	0.13
100	12	0.13
101	12	0.13
102	12	0.13
103	12	0.13
104	12	0.13
105	12	0.13
106	12	0.13
107	12	0.13
108	12	0.13
109	12	0.13
110	12	0.13
111	12	0.13
112	12	0.13
113	12	0.13
114	12	0.13
115	12	0.13
116	12	0.13
117	12	0.13
118	12	0.13
119	12	0.13
120	12	0.13
121	12	0.13
122	12	0.13
123	12	0.13
124	12	0.13
125	12	0.13
126	12	0.13
127	12	0.13
128	12	0.13
129	12	0.13
130	12	0.13
131	12	0.13
132	12	0.13
133	12	0.13
134	12	0.13
135	12	0.13
136	12	0.13
137	12	0.13
138	12	0.13
139	12	0.13
140	12	0.13
141	12	0.13
142	12	0.13
143	12	0.13
144	12	0.13
145	12	0.13
146	12	0.13
147	12	0.13
148	12	0.13
149	12	0.13
0	13	0.14
1	13	0.14
2	13	0.14
3	13	0.14
4	13	0.14
5	13	0.14
6	13	0.14
7	13	0.14
8	13	0.14
9	13	0.14
10	13	0.14
11	13	0.14
12	13	0.14
13	13	0.14
14	13	0.14
15	13	0.14
16	13	0.14
17	13	0.14
18	13	0.14
19	13	0.14
20	13	0.14
21	13	0.14
22	13	0.14
23	13	0.14
24	13	0.14
25	13	0.14
26	13	0.14
27	13	0.14
28	13	0.14
29	13	0.14
30	13	0.14
31	13	0.14
32	13	0.14
33	13	0.14
34	13	0.14
35	13	0.14
36	13	0.14
37	13	0.14
38	13	0.14
39	13	0.14
40	13	0.14
41	13	0.14
42	13	0.14
43	13	0.14
44	13	0.14
45	13	0.14
46	13	0.14
47	13	0.14
48	13	0.14
49	13	0.14
50	13	0.14
51	13	0.14
52	13	0.14
53	13	0.14
54	13	0.14
55	13	0.14
56	13	0.14
57	13	0.14
58	13	0.14
59	13	0.14
60	13	0.14
61	13	0.14
62	13	0.14
63	13	0.14
64	13	0.14
65	13	0.14
66	13	0.14
67	13	0.14
68	13	0.14
69	13	0.14
70	13	0.14
71	13	0.14
72	13	0.14
73	13	0.14
74	13	0.14
75	13	0.14
76	13	0.14
77	13	0.14
78	13	0.14
79	13	0.14
80	13	0.14
81	13	0.14
82	13	0.14
83	13	0.14
84	13	0.14
85	13	0.14
86	13	0.14
87	13	0.14
88	13	0.14
89	13	0.14
90	13	0.14
91	13	0.14
92	13	0.14
93	13	0.14
94	13	0.14
95	13	0.14
96	13	0.14
97	13	0.14
98	13	0.14
99	13	0.14
100	13	0.14
101	13	0.14
102	13	0.14
103	13	0.14
104	13	0.14
105	13	0.14
106	13	0.14
107	13	0.14
108	13	0.14
109	13	0.14
110	13	0.14
111	13	0.14
112	13	0.14
113	13	0.14
114	13	0.14
115	13	0.14
116	13	0.14
117	13	0.14
118	13	0.14
119	13	0.14
120	13	0.14
121	13	0.14
122	13	0.14
123	13	0.14
124	13	0.14
125	13	0.14
126	13	0.14
127	13	0.14
128	13	0.14
129	13	0.14
130	13	0.14
131	13	0.14
132	13	0.14
133	13	0.14
134	13	0.14
135	13	0.14
136	13	0.14
137	13	0.14
138	13	0.14
139	13	0.14
140	13	0.14
141	13	0.14
142	13	0.14
143	13	0.14
144	13	0.14
145	13	0.14
146	13	0.14
147	13	0.14
148	13	0.14
149	13	0.14
0	14	0.15
1	14	0.15
2	14	0.15
3	14	0.15
4	14	0.15
5	14	0.15
6	14	0.15
7	14	0.15
8	14	0.15
9	14	0.15
10	14	0.15
11	14	0.15
12	14	0.15
13	14	0.15
14	14	0.15
15	14	0.15
16	14	0.15
17	14	0.15
18	14	0.15
19	14	0.15
20	14	0.15
21	14	0.15
22	14	0.15
23	14	0.15
24	14	0.15
25	14	0.15
26	14	0.15
27	14	0.15
28	14	0.15
29	14	0.15
30	14	0.15
31	14	0.15
32	14	0.15
33	14	0.15
34	14	0.15
35	14	0.15
36	14	0.15
37	14	0.15
38	14	0.15
39	14	0.15
40	14	0.15
41	14	0.15
42	14	0.15
43	14	0.15
44	14	0.15
45	14	0.15
46	14	0.15
47	14	0.15
48	14	0.15
49	14	0.15
50	14	0.15
51	14	0.15
52	14	0.15
53	14	0.15
54	14	0.15
55	14	0.15
56	14	0.15
57	14	0.15
58	14	0.15
59	14	0.15
60	14	0.15
61	14	0.15
62	14	0.15
63	14	0.15
64	14	0.15
65	14	0.15
66	14	0.15
67	14	0.15
68	14	0.15
69	14	0.15
70	14	0.15
71	14	0.15
72	14	0.15
73	14	0.15
74	14	0.15
75	14	0.15
76	14	0.15
77	14	0.15
78	14	0.15
79	14	0.15
80	14	0.15
81	14	0.15
82	14	0.15
83	14	0.15
84	14	0.15
85	14	0.15
86	14	0.15
87	14	0.15
88	14	0.15
89	14	0.15
90	14	0.15
91	14	0.15
92	14	0.15
93	14	0.15
94	14	0.15
95	14	0.15
96	14	0.15
97	14	0.15
98	14	0.15
99	14	0.15
100	14	0.15
101	14	0.15
102	14	0.15
103	14	0.15
104	14	0.15
105	14	0.15
106	14	0.15
107	14	0.15
108	14	0.15
109	14	0.15
110	14	0.15
111	14	0.15
112	14	0.15
113	14	0.15
114	14	0.15
115	14	0.15
116	14	0.15
117	14	0.15
118	14	0.15
119	14	0.15
120	14	0.15
121	14	0.15
122	14	0.15
123	14	0.15
124	14	0.15
125	14	0.15
126	14	0.15
127	14	0.15
128	14	0.15
129	14	0.15
130	14	0.15
131	14	0.15
132	14	0.15
133	14	0.15
134	14	0.15
135	14	0.15
136	14	0.15
137	14	0.15
138	14	0.15
139	14	0.15
140	14	0.15
141	14	0.15
142	14	0.15
143	14	0.15
144	14	0.15
145	14	0.15
146	14	0.15
147	14	0.15
148	14	0.15
149	14	0.15
0	15	0.16
1	15	0.16
2	15	0.16
3	15	0.16
4	15	0.16
5	15	0.16
6	15	0.16
7	15	0.16
8	15	0.16
9	15	0.16
10	15	0.16
11	15	0.16
12	15	0.16
13	15	0.16
14	15	0.16
15	15	0.16
16	15	0.16
17	15	0.16
18	15	0.16
19	15	0.16
20	15	0.16
21	15	0.16
22	15	0.16
23	15	0.16
24	15	0.16
25	15	0.16
26	15	0.16
27	15	0.16
28	15	0.16
29	15	0.16
30	15	0.16
31	15	0.16
32	15	0.16
33	15	0.16
34	15	0.16
35	15	0.16
36	15	0.16
37	15	0.16
38	15	0.16
39	15	0.16
40	15	0.16
41	15	0.16
42	15	0.16
43	15	0.16
44	15	0.16
45	15	0.16
46	15	0.16
47	15	0.16
48	15	0.16
49	15	0.16
50	15	0.16
51	15	0.16
52	15	0.16
53	15	0.16
54	15	0.16
55	15	0.16
56	15	0.16
57	15	0.16
58	15	0.16
59	15	0.16
60	15	0.16
61	15	0.16
62	15	0.16
63	15	0.16
64	15	0.16
65	15	0.16
66	15	0.16
67	15	0.16
68	15	0.16
69	15	0.16
70	15	0.16
71	15	0.16
72	15	0.16
73	15	0.16
74	15	0.16
75	15	0.16
76	15	0.16
77	15	0.16
78	15	0.16
79	15	0.16
80	15	0.16
81	15	0.16
82	15	0.16
83	15	0.16
84	15	0.16
85	15	0.16
86	15	0.16
87	15	0.16
88	15	0.16
89	15	0.16
90	15	0.16
91	15	0.16
92	15	0.16
93	15	0.16
94	15	0.16
95	15	0.16
96	15	0.16
97	15	0.16
98	15	0.16
99	15	0.16
100	15	0.16
101	15	0.16
102	15	0.16
103	15	0.16
104	15	0.16
105	15	0.16
106	15	0.16
107	15	0.16
108	15	0.16
109	15	0.16
110	15	0.16
111	15	0.16
112	15	0.16
113	15	0.16
114	15	0.16
115	15	0.16
116	15	0.16
117	15	0.16
118	15	0.16
119	15	0.16
120	15	0.16
121	15	0.16
122	15	0.16
123	15	0.16
124	15	0.16
125	15	0.16
126	15	0.16
127	15	0.16
128	15	0.16
129	15	0.16
130	15	0.16
131	15	0.16
132	15	0.16
133	15	0.16
134	15	0.16
135	15	0.16
136	15	0.16
137	15	0.16
138	15	0.16
139	15	0.16
140	15	0.16
141	15	0.16
142	15	0.16
143	15	0.16
144	15	0.16
145	15	0.16
146	15	0.16
147	15	0.16
148	15	0.16
149	15	0.16
0	16	0.17
1	16	0.17
2	16	0.17
3	16	0.17
4	16	0.17
5	16	0.17
6	16	0.17
7	16	0.17
8	16	0.17
9	16	0.17
10	16	0.17
11	16	0.17
12	16	0.17
13	16	0.17
14	16	0.17
15	16	0.17
16	16	0.17
17	16	0.17
18	16	0.17
19	16	0.17
20	16	0.17
21	16	0.17
22	16	0.17
23	16	0.17
24	16	0.17
25	16	0.17
26	16	0.17
27	16	0.17
28	16	0.17
29	16	0.17
30	16	0.17
31	16	0.17
32	16	0.17
33	16	0.17
34	16	0.17
35	16	0.17
36	16	0.17
37	16	0.17
38	16	0.17
39	16	0.17
40	16	0.17
41	16	0.17
42	16	0.17
43	16	0.17
44	16	0.17
45	16	0.17
46	16	0.17
47	16	0.17
48	16	0.17
49	16	0.17
50	16	0.17
51	16	0.17
52	16	0.17
53	16	0.17
54	16	0.17
55	16	0.17
56	16	0.17
57	16	0.17
58	16	0.17
59	16	0.17
60	16	0.17
61	16	0.17
62	16	0.17
63	16	0.17
64	16	0.17
65	16	0.17
66	16	0.17
67	16	0.17
68	16	0.17
69	16	0.17
70	16	0.17
71	16	0.17
72	16	0.17
73	16	0.17
74	16	0.17
75	16	0.17
76	16	0.17
77	16	0.17
78	16	0.17
79	16	0.17
80	16	0.17
81	16	0.17
82	16	0.17
83	16	0.17
84	16	0.17
85	16	0.17
86	16	0.17
87	16	0.17
88	16	0.17
89	16	0.17
90	16	0.17
91	16	0.17
92	16	0.17
93	16	0.17
94	16	0.17
95	16	0.17
96	16	0.17
97	16	0.17
98	16	0.17
99	16	0.17
100	16	0.17
101	16	0.17
102	16	0.17
103	16	0.17
104	16	0.17
105	16	0.17
106	16	0.17
107	16	0.17
108	16	0.17
109	16	0.17
110	16	0.17
111	16	0.17
112	16	0.17
113	16	0.17
114	16	0.17
115	16	0.17
116	16	0.17
117	16	0.17
118	16	0.17
119	16	0.17
120	16	0.17
121	16	0.17
122	16	0.17
123	16	0.17
124	16	0.17
125	16	0.17
126	16	0.17
127	16	0.17
128	16	0.17
129	16	0.17
130	16	0.17
131	16	0.17
132	16	0.17
133	16	0.17
134	16	0.17
135	16	0.17
136	16	0.17
137	16	0.17
138	16	0.17
139	16	0.17
140	16	0.17
141	16	0.17
142	16	0.17
143	16	0.17
144	16	0.17
145	16	0.17
146	16	0.17
147	16	0.17
148	16	0.17
149	16	0.17
0	17	0.18
1	17	0.18
2	17	0.18
3	17	0.18
4	17	0.18
5	17	0.18
6	17	0.18
7	17	0.18
8	17	0.18
9	17	0.18
10	17	0.18
11	17	0.18
12	17	0.18
13	17	0.18
14	17	0.18
15	17	0.18
16	17	0.18
17	17	0.18
18	17	0.18
19	17	0.18
20	17	0.18
21	17	0.18
22	17	0.18
23	17	0.18
24	17	0.18
25	17	0.18
26	17	0.18
27	17	0.18
28	17	0.18
29	17	0.18
30	17	0.18
31	17	0.18
32	17	0.18
33	17	0.18
34	17	0.18
35	17	0.18
36	17	0.18
37	17	0.18
38	17	0.18
39	17	0.18
40	17	0.18
41	17	0.18
42	17	0.18
43	17	0.18
44	17	0.18
45	17	0.18
46	17	0.18
47	17	0.18
48	17	0.18
49	17	0.18
50	17	0.18
51	17	0.18
52	17	0.18
53	17	0.18
54	17	0.18
55	17	0.18
56	17	0.18
57	17	0.18
58	17	0.18
59	17	0.18
60	17	0.18
61	17	0.18
62	17	0.18
63	17	0.18
64	17	0.18
65	17	0.18
66	17	0.18
67	17	0.18
68	17	0.18
69	17	0.18
70	17	0.18
71	17	0.18
72	17	0.18
73	17	0.18
74	17	0.18
75	17	0.18
76	17	0.18
77	17	0.18
78	17	0.18
79	17	0.18
80	17	0.18
81	17	0.18
82	17	0.18
83	17	0.18
84	17	0.18
85	17	0.18
86	17	0.18
87	17	0.18
88	17	0.18
89	17	0.18
90	17	0.18
91	17	0.18
92	17	0.18
93	17	0.18
94	17	0.18
95	17	0.18
96	17	0.18
97	17	0.18
98	17	0.18
99	17	0.18
100	17	0.18
101	17	0.18
102	17	0.18
103	17	0.18
104	17	0.18
105	17	0.18
106	17	0.18
107	17	0.18
108	17	0.18
109	17	0.18
110	17	0.18
111	17	0.18
112	17	0.18
113	17	0.18
114	17	0.18
115	17	0.18
116	17	0.18
117	17	0.18
118	17	0.18
119	17	0.18
120	17	0.18
121	17	0.18
122	17	0.18
123	17	0.18
124	17	0.18
125	17	0.18
126	17	0.18
127	17	0.18
128	17	0.18
129	17	0.18
130	17	0.18
131	17	0.18
132	17	0.18
133	17	0.18
134	17	0.18
135	17	0.18
136	17	0.18
137	17	0.18
138	17	0.18
139	17	0.18
140	17	0.18
141	17	0.18
142	17	0.18
143	17	0.18
144	17	0.18
145	17	0.18
146	17	0.18
147	17	0.18
148	17	0.18
149	17	0.18
0	18	0.19
1	18	0.19
2	18	0.19
3	18	0.19
4	18	0.19
5	18	0.19
6	18	0.19
7	18	0.19
8	18	0.19
9	18	0.19
10	18	0.19
11	18	0.19
12	18	0.19
13	18	0.19
14	18	0.19
15	18	0.19
16	18	0.19
17	18	0.19
18	18	0.19
19	18	0.19
20	18	0.19
21	18	0.19
22	18	0.19
23	18	0.19
24	18	0.19
25	18	0.19
26	18	0.19
27	18	0.19
28	18	0.19
29	18	0.19
30	18	0.19
31	18	0.19
32	18	0.19
33	18	0.19
34	18	0.19
35	18	0.19
36	18	0.19
37	18	0.19
38	18	0.19
39	18	0.19
40	18	0.19
41	18	0.19
42	18	0.19
43	18	0.19
44	18	0.19
45	18	0.19
46	18	0.19
47	18	0.19
48	18	0.19
49	18	0.19
50	18	0.19
51	18	0.19
52	18	0.19
53	18	0.19
54	18	0.19
55	18	0.19
56	18	0.19
57	18	0.19
58	18	0.19
59	18	0.19
60	18	0.19
61	18	0.19
62	18	0.19
63	18	0.19
64	18	0.19
65	18	0.19
66	18	0.19
67	18	0.19
68	18	0.19
69	18	0.19
70	18	0.19
71	18	0.19
72	18	0.19
73	18	0.19
74	18	0.19
75	18	0.19
76	18	0.19
77	18	0.19
78	18	0.19
79	18	0.19
80	18	0.19
81	18	0.19
82	18	0.19
83	18	0.19
84	18	0.19
85	18	0.19
86	18	0.19
87	18	0.19
88	18	0.19
89	18	0.19
90	18	0.19
91	18	0.19
92	18	0.19
93	18	0.19
94	18	0.19
95	18	0.19
96	18	0.19
97	18	0.19
98	18	0.19
99	18	0.19
100	18	0.19
101	18	0.19
102	18	0.19
103	18	0.19
104	18	0.19
105	18	0.19
106	18	0.19
107	18	0.19
108	18	0.19
109	18	0.19
110	18	0.19
111	18	0.19
112	18	0.19
113	18	0.19
114	18	0.19
115	18	0.19
116	18	0.19
117	18	0.19
118	18	0.19
119	18	0.19
120	18	0.19
121	18	0.19
122	18	0.19
123	18	0.19
124	18	0.19
125	18	0.19
126	18	0.19
127	18	0.19
128	18	0.19
129	18	0.19
130	18	0.19
131	18	0.19
132	18	0.19
133	18	0.19
134	18	0.19
135	18	0.19
136	18	0.19
137	18	0.19
138	18	0.19
139	18	0.19
140	18	0.19
141	18	0.19
142	18	0.19
143	18	0.19
144	18	0.19
145	18	0.19
146	18	0.19
147	18	0.19
148	18	0.19
149	18	0.19
0	19	0.2
1	19	0.2
2	19	0.2
3	19	0.2
4	19	0.2
5	19	0.2
6	19	0.2
7	19	0.2
8	19	0.2
9	19	0.2
10	19	0.2
11	19	0.2
12	19	0.2
13	19	0.2
14	19	0.2
15	19	0.2
16	19	0.2
17	19	0.2
18	19	0.2
19	19	0.2
20	19	0.2
21	19	0.2
22	19	0.2
23	19	0.2
24	19	0.2
25	19	0.2
26	19	0.2
27	19	0.2
28	19	0.2
29	19	0.2
30	19	0.2
31	19	0.2
32	19	0.2
33	19	0.2
34	19	0.2
35	19	0.2
36	19	0.2
37	19	0.2
38	19	0.2
39	19	0.2
40	19	0.2
41	19	0.2
42	19	0.2
43	19	0.2
44	19	0.2
45	19	0.2
46	19	0.2
47	19	0.2
48	19	0.2
49	19	0.2
50	19	0.2
51	19	0.2
52	19	0.2
53	19	0.2
54	19	0.2
55	19	0.2
56	19	0.2
57	19	0.2
58	19	0.2
59	19	0.2
60	19	0.2
61	19	0.2
62	19	0.2
63	19	0.2
64	19	0.2
65	19	0.2
66	19	0.2
67	19	0.2
68	19	0.2
69	19	0.2
70	19	0.2
71	19	0.2
72	19	0.2
73	19	0.2
74	19	0.2
75	19	0.2
76	19	0.2
77	19	0.2
78	19	0.2
79	19	0.2
80	19	0.2
81	19	0.2
82	19	0.2
83	19	0.2
84	19	0.2
85	19	0.2
86	19	0.2
87	19	0.2
88	19	0.2
89	19	0.2
90	19	0.2
91	19	0.2
92	19	0.2
93	19	0.2
94	19	0.2
95	19	0.2
96	19	0.2
97	19	0.2
98	19	0.2
99	19	0.2
100	19	0.2
101	19	0.2
102	19	0.2
103	19	0.2
104	19	0.2
105	19	0.2
106	19	0.2
107	19	0.2
108	19	0.2
109	19	0.2
110	19	0.2
111	19	0.2
112	19	0.2
113	19	0.2
114	19	0.2
115	19	0.2
116	19	0.2
117	19	0.2
118	19	0.2
119	19	0.2
120	19	0.2
121	19	0.2
122	19	0.2
123	19	0.2
124	19	0.2
125	19	0.2
126	19	0.2
127	19	0.2
128	19	0.2
129	19	0.2
130	19	0.2
131	19	0.2
132	19	0.2
133	19	0.2
134	19	0.2
135	19	0.2
136	19	0.2
137	19	0.2
138	19	0.2
139	19	0.2
140	19	0.2
141	19	0.2
142	19	0.2
143	19	0.2
144	19	0.2
145	19	0.2
146	19	0.2
147	19	0.2
148	19	0.2
149	19	0.2
0	20	0.21
1	20	0.21
2	20	0.21
3	20	0.21
4	20	0.21
5	20	0.21
6	20	0.21
7	20	0.21
8	20	0.21
9	20	0.21
10	20	0.21
11	20	0.21
12	20	0.21
13	20	0.21
14	20	0.21
15	20	0.21
16	20	0.21
17	20	0.21
18	20	0.21
19	20	0.21
20	20	0.21
21	20	0.21
22	20	0.21
23	20	0.21
24	20	0.21
25	20	0.21
26	20	0.21
27	20	0.21
28	20	0.21
29	20	0.21
30	20	0.21
31	20	0.21
32	20	0.21
33	20	0.21
34	20	0.21
35	20	0.21
36	20	0.21
37	20	0.21
38	20	0.21
39	20	0.21
40	20	0.21
41	20	0.21
42	20	0.21
43	20	0.21
44	20	0.21
45	20	0.21
46	20	0.21
47	20	0.21
48	20	0.21
49	20	0.21
50	20	0.21
51	20	0.21
52	20	0.21
53	20	0.21
54	20	0.21
55	20	0.21
56	20	0.21
57	20	0.21
58	20	0.21
59	20	0.21
60	20	0.21
61	20	0.21
62	20	0.21
63	20	0.21
64	20	0.21
65	20	0.21
66	20	0.21
67	20	0.21
68	20	0.21
69	20	0.21
70	20	0.21
71	20	0.21
72	20	0.21
73	20	0.21
74	20	0.21
75	20	0.21
76	20	0.21
77	20	0.21
78	20	0.21
79	20	0.21
80	20	0.21
81	20	0.21
82	20	0.21
83	20	0.21
84	20	0.21
85	20	0.21
86	20	0.21
87	20	0.21
88	20	0.21
89	20	0.21
90	20	0.21
91	20	0.21
92	20	0.21
93	20	0.21
94	20	0.21
95	20	0.21
96	20	0.21
97	20	0.21
98	20	0.21
99	20	0.21
100	20	0.21
101	20	0.21
102	20	0.21
103	20	0.21
104	20	0.21
105	20	0.21
106	20	0.21
107	20	0.21
108	20	0.21
109	20	0.21
110	20	0.21
111	20	0.21
112	20	0.21
113	20	0.21
114	20	0.21
115	20	0.21
116	20	0.21
117	20	0.21
118	20	0.21
119	20	0.21
120	20	0.21
121	20	0.21
122	20	0.21
123	20	0.21
124	20	0.21
125	20	0.21
126	20	0.21
127	20	0.21
128	20	0.21
129	20	0.21
130	20	0.21
131	20	0.21
132	20	0.21
133	20	0.21
134	20	0.21
135	20	0.21
136	20	0.21
137	20	0.21
138	20	0.21
139	20	0.21
140	20	0.21
141	20	0.21
142	20	0.21
143	20	0.21
144	20	0.21
145	20	0.21
146	20	0.21
147	20	0.21
148	20	0.21
149	20	0.21
0	21	0.22
1	21	0.22
2	21	0.22
3	21	0.22
4	21	0.22
5	21	0.22
6	21	0.22
7	21	0.22
8	21	0.22
9	21	0.22
10	21	0.22
11	21	0.22
12	21	0.22
13	21	0.22
14	21	0.22
15	21	0.22
16	21	0.22
17	21	0.22
18	21	0.22
19	21	0.22
20	21	0.22
21	21	0.22
22	21	0.22
23	21	0.22
24	21	0.22
25	21	0.22
26	21	0.22
27	21	0.22
28	21	0.22
29	21	0.22
30	21	0.22
31	21	0.22
32	21	0.22
33	21	0.22
34	21	0.22
35	21	0.22
36	21	0.22
37	21	0.22
38	21	0.22
39	21	0.22
40	21	0.22
41	21	0.22
42	21	0.22
43	21	0.22
44	21	0.22
45	21	0.22
46	21	0.22
47	21	0.22
48	21	0.22
49	21	0.22
50	21	0.22
51	21	0.22
52	21	0.22
53	21	0.22
54	21	0.22
55	21	0.22
56	21	0.22
57	21	0.22
58	21	0.22
59	21	0.22
60	21	0.22
61	21	0.22
62	21	0.22
63	21	0.22
64	21	0.22
65	21	0.22
66	21	0.22
67	21	0.22
68	21	0.22
69	21	0.22
70	21	0.22
71	21	0.22
72	21	0.22
73	21	0.22
74	21	0.22
75	21	0.22
76	21	0.22
77	21	0.22
78	21	0.22
79	21	0.22
80	21	0.22
81	21	0.22
82	21	0.22
83	21	0.22
84	21	0.22
85	21	0.22
86	21	0.22
87	21	0.22
88	21	0.22
89	21	0.22
90	21	0.22
91	21	0.22
92	21	0.22
93	21	0.22
94	21	0.22
95	21	0.22
96	21	0.22
97	21	0.22
98	21	0.22
99	21	0.22
100	21	0.22
101	21	0.22
102	21	0.22
103	21	0.22
104	21	0.22
105	21	0.22
106	21	0.22
107	21	0.22
108	21	0.22
109	21	0.22
110	21	0.22
111	21	0.22
112	21	0.22
113	21	0.22
114	21	0.22
115	21	0.22
116	21	0.22
117	21	0.22
118	21	0.22
119	21	0.22
120	21	0.22
121	21	0.22
122	21	0.22
123	21	0.22
124	21	0.22
125	21	0.22
126	21	0.22
127	21	0.22
128	21	0.22
129	21	0.22
130	21	0.22
131	21	0.22
132	21	0.22
133	21	0.22
134	21	0.22
135	21	0.22
136	21	0.22
137	21	0.22
138	21	0.22
139	21	0.22
140	21	0.22
141	21	0.22
142	21	0.22
143	21	0.22
144	21	0.22
145	21	0.22
146	21	0.22
147	21	0.22
148	21	0.22
149	21	0.22
0	22	0.23
1	22	0.23
2	22	0.23
3	22	0.23
4	22	0.23
5	22	0.23
6	22	0.23
7	22	0.23
8	22	0.23
9	22	0.23
10	22	0.23
11	22	0.23
12	22	0.23
13	22	0.23
14	22	0.23
15	22	0.23
16	22	0.23
17	22	0.23
18	22	0.23
19	22	0.23
20	22	0.23
21	22	0.23
22	22	0.23
23	22	0.23
24	22	0.23
25	22	0.23
26	22	0.23
27	22	0.23
28	22	0.23
29	22	0.23
30	22	0.23
31	22	0.23
32	22	0.23
33	22	0.23
34	22	0.23
35	22	0.23
36	22	0.23
37	22	0.23
38	22	0.23
39	22	0.23
40	22	0.23
41	22	0.23
42	22	0.23
43	22	0.23
44	22	0.23
45	22	0.23
46	22	0.23
47	22	0.23
48	22	0.23
49	22	0.23
50	22	0.23
51	22	0.23
52	22	0.23
53	22	0.23
54	22	0.23
55	22	0.23
56	22	0.23
57	22	0.23
58	22	0.23
59	22	0.23
60	22	0.23
61	22	0.23
62	22	0.23
63	22	0.23
64	22	0.23
65	22	0.23
66	22	0.23
67	22	0.23
68	22	0.23
69	22	0.23
70	22	0.23
71	22	0.23
72	22	0.23
73	22	0.23
74	22	0.23
75	22	0.23
76	22	0.23
77	22	0.23
78	22	0.23
79	22	0.23
80	22	0.23
81	22	0.23
82	22	0.23
83	22	0.23
84	22	0.23
85	22	0.23
86	22	0.23
87	22	0.23
88	22	0.23
89	22	0.23
90	22	0.23
91	22	0.23
92	22	0.23
93	22	0.23
94	22	0.23
95	22	0.23
96	22	0.23
97	22	0.23
98	22	0.23
99	22	0.23
100	22	0.23
101	22	0.23
102	22	0.23
103	22	0.23
104	22	0.23
105	22	0.23
106	22	0.23
107	22	0.23
108	22	0.23
109	22	0.23
110	22	0.23
111	22	0.23
112	22	0.23
113	22	0.23
114	22	0.23
115	22	0.23
116	22	0.23
117	22	0.23
118	22	0.23
119	22	0.23
120	22	0.23
121	22	0.23
122	22	0.23
123	22	0.23
124	22	0.23
125	22	0.23
126	22	0.23
127	22	0.23
128	22	0.23
129	22	0.23
130	22	0.23
131	22	0.23
132	22	0.23
133	22	0.23
134	22	0.23
135	22	0.23
136	22	0.23
137	22	0.23
138	22	0.23
139	22	0.23
140	22	0.23
141	22	0.23
142	22	0.23
143	22	0.23
144	22	0.23
145	22	0.23
146	22	0.23
147	22	0.23
148	22	0.23
149	22	0.23
0	23	0.24
1	23	0.24
2	23	0.24
3	23	0.24
4	23	0.24
5	23	0.24
6	23	0.24
7	23	0.24
8	23	0.24
9	23	0.24
10	23	0.24
11	23	0.24
12	23	0.24
13	23	0.24
14	23	0.24
15	23	0.24
16	23	0.24
17	23	0.24
18	23	0.24
19	23	0.24
20	23	0.24
21	23	0.24
22	23	0.24
23	23	0.24
24	23	0.24
25	23	0.24
26	23	0.24
27	23	0.24
28	23	0.24
29	23	0.24
30	23	0.24
31	23	0.24
32	23	0.24
33	23	0.24
34	23	0.24
35	23	0.24
36	23	0.24
37	23	0.24
38	23	0.24
39	23	0.24
40	23	0.24
41	23	0.24
42	23	0.24
43	23	0.24
44	23	0.24
